crime,charles,nox,rooms,age,distance,poor,value
0.214090005,0,0.430999994,6.438000202,8.899999619,7.396699905,3.589999914,24.79999924
0.082209997,0,0.430999994,6.956999779,6.800000191,8.906700134,3.529999971,29.60000038
0.368939996,0,0.430999994,8.258999825,8.399999619,8.906700134,3.539999962,42.79999924
0.048190001,0,0.39199999,6.107999802,32,9.220299721,6.570000172,21.89999962
0.03548,0,0.39199999,5.875999928,19.10000038,9.220299721,9.25,20.89999962
0.01538,0,0.393999994,7.453999996,34.20000076,6.336100101,3.109999895,44
0.61154002,0,0.647000015,8.704000473,86.90000153,1.800999999,5.119999886,50
0.663510025,0,0.647000015,7.333000183,100,1.894600034,7.789999962,36
0.656650007,0,0.647000015,6.842000008,100,2.010699987,6.900000095,30.10000038
0.540109992,0,0.647000015,7.203000069,81.80000305,2.112099886,9.590000153,33.79999924
0.534120023,0,0.647000015,7.519999981,89.40000153,2.139800072,7.260000229,43.09999847
0.520139992,0,0.647000015,8.397999763,91.5,2.288500071,5.909999847,48.79999924
0.825259984,0,0.647000015,7.327000141,94.5,2.078799963,11.25,31
0.550069988,0,0.647000015,7.205999851,91.59999847,1.930099964,8.100000381,36.5
0.761619985,0,0.647000015,5.559999943,62.79999924,1.986500025,10.44999981,22.79999924
0.785700023,0,0.647000015,7.013999939,84.59999847,2.1329,14.78999996,30.70000076
0.578339994,0,0.574999988,8.296999931,67,2.421600103,7.440000057,50
0.540499985,0,0.574999988,7.46999979,52.59999847,2.871999979,3.160000086,43.5
0.09065,1,0.463999987,5.920000076,61.5,3.917500019,13.64999962,20.70000076
0.299160004,0,0.463999987,5.855999947,42.09999847,4.428999901,13,21.10000038
0.162110001,0,0.463999987,6.239999771,16.29999924,4.428999901,6.590000153,25.20000076
0.114600003,0,0.463999987,6.538000107,58.70000076,3.917500019,7.730000019,24.39999962
0.221880004,1,0.463999987,7.690999985,51.79999924,4.366499901,6.579999924,35.20000076
0.056439999,1,0.446999997,6.757999897,32.90000153,4.077600002,3.529999971,32.40000153
0.096040003,0,0.446999997,6.854000092,42.79999924,4.267300129,2.980000019,32
0.10469,1,0.446999997,7.267000198,49,4.787199974,6.050000191,33.20000076
0.061269999,1,0.446999997,6.826000214,27.60000038,4.862800121,4.159999847,33.09999847
0.079779997,0,0.446999997,6.481999874,32.09999847,4.140299797,7.190000057,29.10000038
0.210380003,0,0.442900002,6.811999798,32.20000076,4.100699902,4.849999905,35.09999847
0.035780001,0,0.442900002,7.820000172,64.5,4.694699764,3.75999999,45.40000153
0.037050001,0,0.442900002,6.967999935,37.20000076,5.244699955,4.590000153,35.40000153
0.06129,1,0.442900002,7.644999981,49.70000076,5.211900234,3.00999999,46
0.01501,1,0.400999993,7.922999859,24.79999924,5.885000229,3.160000086,50
0.00906,0,0.400000006,7.087999821,20.79999924,7.307300091,7.849999905,32.20000076
0.01096,0,0.388999999,6.453000069,31.89999962,7.307300091,8.229999542,22
0.019649999,0,0.38499999,6.230000019,31.5,9.08920002,12.93000031,20.10000038
0.038710002,0,0.405000001,6.209000111,31.29999924,7.317200184,7.139999866,23.20000076
0.045899998,0,0.405000001,6.315000057,45.59999847,7.317200184,7.599999905,22.29999924
0.042970002,0,0.405000001,6.565000057,22.89999962,7.317200184,9.510000229,24.79999924
0.035020001,0,0.411000013,6.861000061,27.89999962,5.116700172,3.329999924,28.5
0.07886,0,0.411000013,7.147999763,27.70000076,5.116700172,3.559999943,37.29999924
0.036150001,0,0.411000013,6.630000114,23.39999962,5.116700172,4.699999809,27.89999962
0.082649998,0,0.437000006,6.126999855,18.39999962,5.502699852,8.579999924,23.89999962
0.081990004,0,0.437000006,6.008999825,42.29999924,5.502699852,10.39999962,21.70000076
0.129319996,0,0.437000006,6.677999973,31.10000038,5.960400105,6.269999981,28.60000038
0.053720001,0,0.437000006,6.548999786,51,5.960400105,7.389999866,27.10000038
0.141029999,0,0.437000006,5.789999962,58,6.320000172,15.84000015,20.29999924
0.064659998,0,0.400000006,6.34499979,20.10000038,7.827799797,4.96999979,22.5
0.055610001,0,0.400000006,7.040999889,10,7.827799797,4.739999771,29
0.04417,0,0.400000006,6.870999813,47.40000153,7.827799797,6.070000172,24.79999924
0.03537,0,0.432999998,6.590000153,40.40000153,5.491700172,9.5,22
0.092660002,0,0.432999998,6.494999886,18.39999962,5.491700172,8.670000076,26.39999962
0.100000001,0,0.432999998,6.981999874,17.70000076,5.491700172,4.860000134,33.09999847
0.055149999,0,0.472000003,7.236000061,41.09999847,4.021999836,6.929999828,36.09999847
0.054790001,0,0.472000003,6.616000175,58.09999847,3.369999886,8.930000305,28.39999962
0.075029999,0,0.472000003,7.420000076,71.90000153,3.09920001,6.46999979,33.40000153
0.049320001,0,0.472000003,6.848999977,70.30000305,3.182699919,7.53000021,28.20000076
0.492980003,0,0.54400003,6.635000229,82.5,3.317500114,4.539999962,22.79999924
0.349400014,0,0.54400003,5.972000122,76.69999695,3.102499962,9.970000267,20.29999924
2.635479927,0,0.54400003,4.97300005,37.79999924,2.519399881,12.64000034,16.10000038
0.790409982,0,0.54400003,6.122000217,52.79999924,2.640300035,5.980000019,22.10000038
0.261689991,0,0.54400003,6.022999763,90.40000153,2.834000111,11.72000027,19.39999962
0.269380003,0,0.54400003,6.265999794,82.80000305,3.262799978,7.900000095,21.60000038
0.369199991,0,0.54400003,6.566999912,87.30000305,3.602299929,9.279999733,23.79999924
0.253560007,0,0.54400003,5.704999924,77.69999695,3.944999933,11.5,16.20000076
0.318269998,0,0.54400003,5.914000034,83.19999695,3.998600006,18.32999992,17.79999924
0.245220006,0,0.54400003,5.782000065,71.69999695,4.031700134,15.93999958,19.79999924
0.402020007,0,0.54400003,6.381999969,67.19999695,3.532500029,10.35999966,23.10000038
0.475470006,0,0.54400003,6.112999916,58.79999924,4.001900196,12.72999954,21
0.167600006,0,0.493000001,6.426000118,52.29999924,4.540400028,7.199999809,23.79999924
0.181590006,0,0.493000001,6.375999928,54.29999924,4.540400028,6.869999886,23.10000038
0.351139992,0,0.493000001,6.040999889,49.90000153,4.721099854,7.699999809,20.39999962
0.28391999,0,0.493000001,5.708000183,74.30000305,4.721099854,11.73999977,18.5
0.341089994,0,0.493000001,6.414999962,40.09999847,4.721099854,6.119999886,25
0.191860005,0,0.493000001,6.431000233,14.69999981,5.41590023,5.079999924,24.60000038
0.303469986,0,0.493000001,6.311999798,28.89999962,5.41590023,6.150000095,23
0.241029993,0,0.493000001,6.083000183,43.70000076,5.41590023,12.78999996,22.20000076
0.06617,0,0.460000008,5.868000031,25.79999924,5.214600086,9.970000267,19.29999924
0.06724,0,0.460000008,6.333000183,17.20000076,5.214600086,7.340000153,22.60000038
0.04544,0,0.460000008,6.144000053,32.20000076,5.873600006,9.090000153,19.79999924
0.05023,0,0.437900007,5.705999851,28.39999962,6.640699863,12.43000031,17.10000038
0.03466,0,0.437900007,6.031000137,23.29999924,6.640699863,7.829999924,19.39999962
0.050829999,0,0.514999986,6.315999985,38.09999847,6.458399773,5.679999828,22.20000076
0.037379999,0,0.514999986,6.309999943,38.5,6.458399773,6.75,20.70000076
0.039609998,0,0.514999986,6.037000179,34.5,5.985300064,8.010000229,21.10000038
0.03427,0,0.514999986,5.868999958,46.29999924,5.231100082,9.800000191,19.5
0.030409999,0,0.514999986,5.894999981,59.59999847,5.614999771,10.56000042,18.5
0.033059999,0,0.514999986,6.059000015,37.29999924,4.812200069,8.510000229,20.60000038
0.05497,0,0.514999986,5.985000134,45.40000153,4.812200069,9.739999771,19
0.06151,0,0.514999986,5.967999935,58.5,4.812200069,9.289999962,18.70000076
0.01301,0,0.442000002,7.241000175,49.29999924,7.037899971,5.489999771,32.70000076
0.024979999,0,0.518000007,6.539999962,59.70000076,6.266900063,8.649999619,16.5
0.025429999,0,0.483999997,6.696000099,56.40000153,5.73210001,7.179999828,23.89999962
0.03049,0,0.483999997,6.874000072,28.10000038,6.465400219,4.610000134,31.20000076
0.031129999,0,0.442000002,6.013999939,48.5,8.013600349,10.52999973,17.5
0.061620001,0,0.442000002,5.897999763,52.29999924,8.013600349,12.67000008,17.20000076
0.0187,0,0.42899999,6.515999794,27.70000076,8.535300255,6.360000134,23.10000038
0.01501,0,0.435000002,6.635000229,29.70000076,8.343999863,5.989999771,24.5
0.02899,0,0.42899999,6.93900013,34.5,8.792099953,5.889999866,26.60000038
0.062109999,0,0.42899999,6.489999771,44.40000153,8.792099953,5.980000019,22.89999962
0.079499997,0,0.411000013,6.578999996,35.90000153,10.71030045,5.489999771,24.10000038
0.072439998,0,0.411000013,5.883999825,18.5,10.71030045,7.789999962,18.60000038
0.01709,0,0.409999996,6.728000164,36.09999847,12.12650013,4.5,30.10000038
0.04301,0,0.412999988,5.663000107,21.89999962,10.58570004,8.050000191,18.20000076
0.106590003,0,0.412999988,5.93599987,19.5,10.58570004,5.570000172,20.60000038
8.982959747,1,0.769999981,6.211999893,97.40000153,2.122200012,17.60000038,17.79999924
3.849699974,1,0.769999981,6.394999981,91,2.505199909,13.27000046,21.70000076
5.201769829,1,0.769999981,6.126999855,83.40000153,2.722700119,11.47999954,22.70000076
4.261310101,0,0.769999981,6.111999989,81.30000305,2.50909996,12.67000008,22.60000038
4.541920185,0,0.769999981,6.397999763,88,2.518199921,7.789999962,25
3.836839914,0,0.769999981,6.250999928,91.09999847,2.29550004,14.18999958,19.89999962
3.678220034,0,0.769999981,5.361999989,96.19999695,2.103600025,10.18999958,20.79999924
4.222390175,1,0.769999981,5.802999973,89,1.904700041,14.64000034,16.79999924
3.474280119,1,0.717999995,8.779999733,82.90000153,1.904700041,5.289999962,21.89999962
4.555870056,0,0.717999995,3.561000109,87.90000153,1.613199949,7.119999886,27.5
3.696949959,0,0.717999995,4.962999821,91.40000153,1.752300024,14,21.89999962
13.52219963,0,0.630999982,3.862999916,100,1.510599971,13.32999992,23.10000038
4.898220062,0,0.630999982,4.96999979,100,1.332499981,3.25999999,50
5.669980049,1,0.630999982,6.683000088,96.80000305,1.356699944,3.730000019,50
6.538760185,1,0.630999982,7.015999794,97.5,1.202399969,2.960000038,50
9.232299805,0,0.630999982,6.21600008,100,1.169100046,9.529999733,50
8.267250061,1,0.667999983,5.875,89.59999847,1.129600048,8.880000114,50
11.10809994,0,0.667999983,4.906000137,100,1.174200058,34.77000046,13.80000019
18.49819946,0,0.667999983,4.138000011,100,1.136999965,37.97000122,13.80000019
19.60910034,0,0.671000004,7.313000202,97.90000153,1.316300035,13.43999958,15
15.28800011,0,0.671000004,6.649000168,93.30000305,1.344900012,23.23999977,13.89999962
9.823490143,0,0.671000004,6.794000149,98.80000305,1.35800004,21.23999977,13.30000019
23.64819908,0,0.671000004,6.380000114,96.19999695,1.386100054,23.69000053,13.10000038
17.86669922,0,0.671000004,6.22300005,100,1.386100054,21.78000069,10.19999981
88.97619629,0,0.671000004,6.967999935,91.90000153,1.416499972,17.20999908,10.39999962
15.87440014,0,0.671000004,6.545000076,99.09999847,1.519199967,21.07999992,10.89999962
9.187020302,0,0.699999988,5.535999775,100,1.58039999,23.60000038,11.30000019
7.992479801,0,0.699999988,5.519999981,100,1.533100009,24.55999947,12.30000019
20.0848999,0,0.699999988,4.368000031,91.19999695,1.439499974,30.62999916,8.800000191
16.8118,0,0.699999988,5.27699995,98.09999847,1.426100016,30.80999947,7.199999809
24.39380074,0,0.699999988,4.65199995,100,1.467200041,28.28000069,10.5
22.5970993,0,0.699999988,5,89.5,1.518399954,31.98999977,7.400000095
14.33370018,0,0.699999988,4.880000114,100,1.58949995,30.62000084,10.19999981
8.151740074,0,0.699999988,5.389999866,98.90000153,1.728099942,20.85000038,11.5
6.962150097,0,0.699999988,5.712999821,97,1.926499963,17.11000061,15.10000038
5.293049812,0,0.699999988,6.051000118,82.5,2.16779995,18.76000023,23.20000076
11.57789993,0,0.699999988,5.035999775,97,1.769999981,25.68000031,9.699999809
8.644760132,0,0.693000019,6.19299984,92.59999847,1.791200042,15.17000008,13.80000019
13.35980034,0,0.693000019,5.887000084,94.69999695,1.782099962,16.35000038,12.69999981
8.716750145,0,0.693000019,6.471000195,98.80000305,1.725700021,17.12000084,13.10000038
5.872049809,0,0.693000019,6.40500021,96,1.676800013,19.37000084,12.5
7.672019958,0,0.693000019,5.747000217,98.90000153,1.633399963,19.92000008,8.5
38.35179901,0,0.693000019,5.453000069,100,1.489599943,30.59000015,5
9.916549683,0,0.693000019,5.852000237,77.80000305,1.500399947,29.96999931,6.300000191
25.04610062,0,0.693000019,5.986999989,100,1.588799953,26.77000046,5.599999905
14.23620033,0,0.693000019,6.342999935,100,1.574100018,20.31999969,7.199999809
9.595709801,0,0.693000019,6.403999805,100,1.639000058,20.30999947,12.10000038
24.80170059,0,0.693000019,5.348999977,96,1.702800035,19.77000046,8.300000191
41.52920151,0,0.693000019,5.531000137,85.40000153,1.60739994,27.37999916,8.5
67.92079926,0,0.693000019,5.683000088,100,1.425400019,22.97999954,5
20.71619987,0,0.658999979,4.138000011,100,1.17809999,23.34000015,11.89999962
11.95110035,0,0.658999979,5.607999802,100,1.2852,12.13000011,27.89999962
7.403890133,0,0.597000003,5.617000103,97.90000153,1.454699993,26.39999962,17.20000076
14.43830013,0,0.597000003,6.852000237,100,1.465499997,19.78000069,27.5
51.13579941,0,0.597000003,5.756999969,100,1.412999988,10.10999966,15
14.05070019,0,0.597000003,6.657000065,100,1.527500033,21.21999931,17.20000076
18.81100082,0,0.597000003,4.627999783,100,1.553900003,34.36999893,17.89999962
28.65579987,0,0.597000003,5.15500021,100,1.589400053,20.07999992,16.29999924
45.74610138,0,0.693000019,4.519000053,100,1.658200026,36.97999954,7
18.08460045,0,0.67900002,6.434000015,100,1.834699988,29.04999924,7.199999809
10.83419991,0,0.67900002,6.782000065,90.80000305,1.819499969,25.79000092,7.5
25.94059944,0,0.67900002,5.303999901,89.09999847,1.647500038,26.63999939,10.39999962
73.53410339,0,0.67900002,5.956999779,100,1.802600026,20.62000084,8.800000191
11.81229973,0,0.717999995,6.823999882,76.5,1.79400003,22.73999977,8.399999619
11.08740044,0,0.717999995,6.410999775,100,1.858899951,15.02000046,16.70000076
7.02259016,0,0.717999995,6.006000042,95.30000305,1.874600053,15.69999981,14.19999981
12.04819965,0,0.614000022,5.647999763,87.59999847,1.951200008,14.10000038,20.79999924
7.050419807,0,0.614000022,6.103000164,85.09999847,2.021800041,23.29000092,13.39999962
8.79211998,0,0.583999991,5.565000057,70.59999847,2.063499928,17.15999985,11.69999981
15.86030006,0,0.67900002,5.895999908,95.40000153,1.909600019,24.38999939,8.300000191
12.24720001,0,0.583999991,5.836999893,59.70000076,1.997599959,15.68999958,10.19999981
37.66189957,0,0.67900002,6.202000141,78.69999695,1.862900019,14.52000046,10.89999962
7.367109776,0,0.67900002,6.19299984,78.09999847,1.935600042,21.52000046,11
9.338890076,0,0.67900002,6.380000114,95.59999847,1.968199968,24.07999992,9.5
8.49213028,0,0.583999991,6.34800005,86.09999847,2.052700043,17.63999939,14.5
10.06229973,0,0.583999991,6.833000183,94.30000305,2.088200092,19.69000053,14.10000038
6.444049835,0,0.583999991,6.425000191,74.80000305,2.200400114,12.02999973,16.10000038
5.581069946,0,0.713,6.43599987,87.90000153,2.315799952,16.21999931,14.30000019
13.9133997,0,0.713,6.208000183,95,2.222199917,15.17000008,11.69999981
11.16040039,0,0.74000001,6.629000187,94.59999847,2.124700069,23.27000046,13.39999962
14.42080021,0,0.74000001,6.460999966,93.30000305,2.002599955,18.04999924,9.600000381
15.17720032,0,0.74000001,6.15199995,100,1.914199948,26.45000076,8.699999809
13.67809963,0,0.74000001,5.934999943,87.90000153,1.820600033,34.02000046,8.399999619
9.390629768,0,0.74000001,5.626999855,93.90000153,1.817199945,22.87999916,12.80000019
22.05109978,0,0.74000001,5.81799984,92.40000153,1.86619997,22.11000061,10.5
9.724180222,0,0.74000001,6.406000137,97.19999695,2.065099955,19.52000046,17.10000038
5.666369915,0,0.74000001,6.218999863,100,2.004800081,16.59000015,18.39999962
9.966540337,0,0.74000001,6.485000134,100,1.978399992,18.85000038,15.39999962
12.80230045,0,0.74000001,5.854000092,96.59999847,1.895599961,23.79000092,10.80000019
10.67179966,0,0.74000001,6.459000111,94.80000305,1.987900019,23.97999954,11.80000019
6.288070202,0,0.74000001,6.34100008,96.40000153,2.072000027,17.79000092,14.89999962
9.924850464,0,0.74000001,6.250999928,96.59999847,2.197999954,16.44000053,12.60000038
9.329090118,0,0.713,6.184999943,98.69999695,2.261600018,18.12999916,14.10000038
7.526010036,0,0.713,6.416999817,98.30000305,2.184999943,19.30999947,13
6.717720032,0,0.713,6.749000072,92.59999847,2.323600054,17.44000053,13.39999962
5.441140175,0,0.713,6.65500021,98.19999695,2.355200052,17.72999954,15.19999981
5.090169907,0,0.713,6.296999931,91.80000305,2.368200064,17.27000046,16.10000038
8.24808979,0,0.713,7.393000126,99.30000305,2.4526999,16.73999977,17.79999924
9.513629913,0,0.713,6.728000164,94.09999847,2.496099949,18.70999908,14.89999962
4.752369881,0,0.713,6.525000095,86.5,2.435800076,18.12999916,14.10000038
4.668829918,0,0.713,5.975999832,87.90000153,2.580600023,19.01000023,12.69999981
8.200579643,0,0.713,5.93599987,80.30000305,2.779200077,16.94000053,13.5
7.752230167,0,0.713,6.301000118,83.69999695,2.78309989,16.22999954,14.89999962
6.801169872,0,0.713,6.080999851,84.40000153,2.717499971,14.69999981,20
4.812129974,0,0.713,6.701000214,90,2.597500086,16.42000008,16.39999962
3.693109989,0,0.713,6.375999928,88.40000153,2.567100048,14.64999962,17.70000076
6.654920101,0,0.713,6.316999912,83,2.734400034,13.98999977,19.5
5.821149826,0,0.713,6.513000011,89.90000153,2.801599979,10.28999996,20.20000076
7.839320183,0,0.654999971,6.209000111,65.40000153,2.963399887,13.22000027,21.39999962
3.163599968,0,0.654999971,5.758999825,48.20000076,3.066499949,14.13000011,19.89999962
3.774980068,0,0.654999971,5.952000141,84.69999695,2.871500015,17.14999962,19
4.422279835,0,0.583999991,6.002999783,94.5,2.540299892,21.31999969,19.10000038
15.57569981,0,0.579999983,5.926000118,71,2.908400059,18.12999916,19.10000038
13.07509995,0,0.579999983,5.712999821,56.70000076,2.823699951,14.76000023,20.10000038
4.348790169,0,0.579999983,6.166999817,84,3.033400059,16.29000092,19.89999962
4.038410187,0,0.532000005,6.229000092,90.69999695,3.099299908,12.86999989,19.60000038
3.568680048,0,0.579999983,6.436999798,75,2.896500111,14.35999966,23.20000076
4.646890163,0,0.614000022,6.980000019,67.59999847,2.532900095,11.65999985,29.79999924
8.055789948,0,0.583999991,5.427000046,95.40000153,2.429800034,18.13999939,13.80000019
6.393119812,0,0.583999991,6.162000179,97.40000153,2.20600009,24.10000038,13.30000019
4.871409893,0,0.614000022,6.484000206,93.59999847,2.305299997,18.68000031,16.70000076
15.02340031,0,0.614000022,5.303999901,97.30000305,2.100699902,24.90999985,12
10.2329998,0,0.614000022,6.184999943,96.69999695,2.17050004,18.03000069,14.60000038
14.33370018,0,0.614000022,6.229000092,88,1.951200008,13.10999966,21.39999962
5.824009895,0,0.532000005,6.242000103,64.69999695,3.424200058,10.73999977,23
5.708179951,0,0.532000005,6.75,74.90000153,3.331700087,7.739999771,23.70000076
5.731160164,0,0.532000005,7.06099987,77,3.410599947,7.010000229,25
2.818380117,0,0.532000005,5.762000084,40.29999924,4.09829998,10.42000008,21.79999924
2.37857008,0,0.583000004,5.870999813,41.90000153,3.723999977,13.34000015,20.60000038
3.673670053,0,0.583000004,6.311999798,51.90000153,3.991699934,10.57999992,21.20000076
5.69175005,0,0.583000004,6.113999844,79.80000305,3.545900106,14.97999954,19.10000038
4.835669994,0,0.583000004,5.90500021,53.20000076,3.152299881,11.44999981,20.60000038
0.150859997,0,0.609000027,5.453999996,92.69999695,1.820899963,18.05999947,15.19999981
0.183369994,0,0.609000027,5.414000034,98.30000305,1.755399942,23.96999931,7
0.207460001,0,0.609000027,5.092999935,98,1.822600007,29.68000031,8.100000381
0.105740003,0,0.609000027,5.982999802,98.80000305,1.868100047,18.06999969,13.60000038
0.111319996,0,0.609000027,5.982999802,83.5,2.109899998,13.35000038,20.10000038
0.173309997,0,0.584999979,5.706999779,54,2.381700039,12.01000023,21.79999924
0.279570013,0,0.584999979,5.926000118,42.59999847,2.381700039,13.59000015,24.5
0.178990006,0,0.584999979,5.670000076,28.79999924,2.798599958,17.60000038,23.10000038
0.289600015,0,0.584999979,5.389999866,72.90000153,2.798599958,21.13999939,19.70000076
0.268379986,0,0.584999979,5.794000149,70.59999847,2.892699957,14.10000038,18.29999924
0.239120007,0,0.584999979,6.019000053,65.30000305,2.409100056,12.92000008,21.20000076
0.177829996,0,0.584999979,5.568999767,73.5,2.39989996,15.10000038,17.5
0.224380001,0,0.584999979,6.02699995,79.69999695,2.49819994,14.32999992,16.79999924
0.062629998,0,0.573000014,6.592999935,69.09999847,2.478600025,9.670000076,22.39999962
0.04527,0,0.573000014,6.119999886,76.69999695,2.287499905,9.079999924,20.60000038
0.060759999,0,0.573000014,6.975999832,91,2.167500019,5.639999866,23.89999962
0.109590001,0,0.573000014,6.794000149,89.30000305,2.388900042,6.480000019,22
0.04741,0,0.573000014,6.03000021,80.80000305,2.505000114,7.880000114,11.89999962